chrom	start	end	name	strand	count_m	count_valid_m	percent_m
chr7	63007109	63008414	.	.	2088	3742	55.799038
chr7	63054193	63054234	.	.	1888	3603	52.40078
chr7	63154206	63154481	.	.	2543	4596	55.330723
chr7	63353420	63353563	.	.	3803	6866	55.388874
chr7	63353816	63353863	.	.	2862	5454	52.47525
chr7	63353950	63354018	.	.	2372	4486	52.875614
chr7	63394094	63394162	.	.	1196	2155	55.49884
chr7	63394549	63394692	.	.	1754	3266	53.70484
chr7	63627638	63627658	.	.	1296	2334	55.52699
chr7	63789933	63789983	.	.	2818	5202	54.171474
chr7	63790248	63790270	.	.	2004	3460	57.919075
chr7	64037260	64037289	.	.	2037	4094	49.75574
chr7	64100220	64100265	.	.	2649	4790	55.302715
chr7	64181755	64181785	.	.	2826	5475	51.616436
chr7	64182022	64182035	.	.	1657	3530	46.94051
chr7	64182251	64182278	.	.	2182	4261	51.20864
chr7	64182462	64182519	.	.	1889	3607	52.37039
chr7	64463470	64463741	.	.	1947	3583	54.33994
chr7	64464294	64464362	.	.	2999	5388	55.660725
chr7	64574671	64574714	.	.	1955	3525	55.460995
chr7	64883338	64883424	.	.	4020	7083	56.755615
chr7	64942657	64942743	.	.	3345	6341	52.751934
chr7	64942763	64942813	.	.	3007	5175	58.106277
chr7	65752016	65752066	.	.	2173	3942	55.124302
chr7	65865126	65865236	.	.	2023	3787	53.419598
chr7	69646867	69647203	.	.	8457	15611	54.17334
chr7	70830084	70830146	.	.	1950	3662	53.24959
chr7	71752688	71752834	.	.	2736	4912	55.700325
chr7	72447054	72447266	.	.	2041	3654	55.856598
chr7	73003482	73003529	.	.	4486	7987	56.166267
chr7	73209485	73209551	.	.	2308	4622	49.935093
chr7	73269102	73269377	.	.	3942	6888	57.229965
chr7	73309138	73309157	.	.	1885	3356	56.168056
chr7	73373918	73374046	.	.	2512	4619	54.384064
chr7	73399394	73399616	.	.	3680	7839	46.944763
chr7	73399647	73399693	.	.	1529	3287	46.51658
chr7	73628176	73628483	.	.	2757	4606	59.85671
chr7	73703321	73703491	.	.	1873	3554	52.70118
chr7	73762275	73762529	.	.	2111	3794	55.640484
chr7	73768661	73768767	.	.	2902	5222	55.572575
chr7	73771074	73771115	.	.	1916	3412	56.154747
chr7	73856872	73857284	.	.	2337	4060	57.561577
chr7	74338528	74338628	.	.	3609	6288	57.395042
chr7	74372938	74373065	.	.	6902	10777	64.04379
chr7	74659579	74659677	.	.	1937	3856	50.2334
chr7	74908313	74908742	.	.	5524	9732	56.7612
chr7	75046437	75046547	.	.	2049	3710	55.22911
chr7	75361454	75361551	.	.	1067	1706	62.543964
chr7	75395523	75395625	.	.	3779	7121	53.068386
chr7	75395891	75395931	.	.	1580	2793	56.569992
chr7	75506673	75506797	.	.	1867	3366	55.46643
chr7	75688416	75688474	.	.	2204	3697	59.615906
chr7	75688581	75688616	.	.	2369	3847	61.58045
chr7	75914433	75914511	.	.	2122	3740	56.737965
chr7	76150325	76150406	.	.	3422	6034	56.711967
chr7	76150485	76150544	.	.	3899	8630	45.179604
chr7	76150654	76150703	.	.	1789	3890	45.989716
chr7	76397882	76397946	.	.	2207	3796	58.14015
chr7	76499922	76499956	.	.	1613	2705	59.630318
chr7	76500055	76500155	.	.	3120	5965	52.305115
chr7	76500228	76500450	.	.	4218	7229	58.34832
chr7	78400779	78401119	.	.	2075	3595	57.71905
chr7	79668404	79670336	.	.	3219	5032	63.97059
chr7	82508117	82508342	.	.	4264	8366	50.968204
chr7	89335048	89335535	.	.	2057	3770	54.562336
chr7	91554182	91555015	.	.	1775	3585	49.511856
chr7	92695814	92696355	.	.	4484	7668	58.476788
chr7	92848819	92849413	.	.	2251	3750	60.02667
chr7	93043646	93043701	.	.	2693	5288	50.926624
chr7	94656359	94656648	.	.	8798	18867	46.631683
chr7	94656694	94658461	.	.	25151	52348	48.04577
chr7	94658534	94658647	.	.	2336	4905	47.62487
chr7	95324513	95324577	.	.	2546	4359	58.40789
chr7	97868793	97869139	.	.	4205	7637	55.060886
chr7	98034537	98034570	.	.	2497	4570	54.63895
chr7	98126406	98126525	.	.	2572	4296	59.869648
chr7	98294495	98294625	.	.	2904	5142	56.47608
chr7	98323788	98323837	.	.	2162	3814	56.685894
chr7	98626657	98626732	.	.	1994	3710	53.746628
chr7	98705790	98705911	.	.	3913	6697	58.429146
chr7	99003598	99003697	.	.	1817	3562	51.01067
chr7	100157283	100157428	.	.	2657	4529	58.666374
chr7	100166650	100166734	.	.	1982	3734	53.079807
chr7	100166760	100166936	.	.	2073	3522	58.858604
chr7	100172101	100172294	.	.	2040	3211	63.53161
chr7	100220161	100220278	.	.	2475	3839	64.46992
chr7	100304645	100304683	.	.	2033	3698	54.975666
chr7	100482903	100482963	.	.	1772	3382	52.395035
chr7	100589790	100590128	.	.	3040	5198	58.48403
chr7	100656159	100656198	.	.	2921	5306	55.050884
chr7	100678731	100678870	.	.	1705	3088	55.21373
chr7	100868134	100868185	.	.	1874	3418	54.827385
chr7	101252853	101252945	.	.	2381	4303	55.33349
chr7	101809421	101809475	.	.	2432	3829	63.515274
chr7	101882775	101882931	.	.	1758	3416	51.4637
chr7	101884937	101885200	.	.	3264	5249	62.183273
chr7	102293032	102293081	.	.	1792	3574	50.139896
chr7	102321233	102321311	.	.	2880	5063	56.88327
chr7	102321328	102321446	.	.	8516	15871	53.657616
chr7	102321503	102321679	.	.	12742	23659	53.856884
chr7	102493512	102493574	.	.	1564	2626	59.558266
chr7	102536361	102536695	.	.	2478	4487	55.226208
chr7	102592674	102592703	.	.	5672	9353	60.643642
chr7	102614195	102614272	.	.	3861	7023	54.976505
chr7	102635466	102635800	.	.	5272	8922	59.089893
chr7	102973305	102973494	.	.	2656	5205	51.02786
chr7	104668806	104668941	.	.	2881	4976	57.897907
chr7	108004738	108005005	.	.	1820	3375	53.925926
chr7	110105408	110105569	.	.	2029	3482	58.27111
chr7	112887211	112888053	.	.	2596	4491	57.804497
chr7	113085722	113085844	.	.	2305	4249	54.24806
chr7	117321663	117322011	.	.	2635	4295	61.350407
chr7	120274227	120274524	.	.	2149	3582	59.99442
chr7	124034108	124034515	.	.	1856	3349	55.41953
chr7	128136698	128136743	.	.	2002	3572	56.047035
chr7	128271313	128271424	.	.	2145	3866	55.483704
chr7	128868706	128868777	.	.	2261	4209	53.71822
chr7	128916248	128916278	.	.	2335	4266	54.73511
chr7	129126500	129126537	.	.	2522	4678	53.91193
chr7	129212088	129212194	.	.	2398	4222	56.797726
chr7	130490280	130492765	.	.	66297	125414	52.86252
chr7	130492835	130493292	.	.	17047	29442	57.90028
chr7	130941375	130941742	.	.	6309	10040	62.838642
chr7	131059968	131060097	.	.	2433	4460	54.55157
chr7	131738168	131738240	.	.	1877	3454	54.34279
chr7	135663429	135663468	.	.	1990	3820	52.09424
chr7	137454970	137455316	.	.	2017	3811	52.925743
chr7	138147141	138147246	.	.	3327	5463	60.900604
chr7	138147275	138147342	.	.	2399	3756	63.87114
chr7	139424552	139424692	.	.	2501	4770	52.43186
chr7	139429921	139430011	.	.	2014	3711	54.271084
chr7	139582628	139582780	.	.	2487	4351	57.159275
chr7	139842324	139842466	.	.	1995	3765	52.988045
chr7	139898522	139898606	.	.	1465	2789	52.527786
chr7	139992684	139992936	.	.	2429	4376	55.507313
chr7	140435498	140435539	.	.	1795	3737	48.03318
chr7	140435548	140435580	.	.	2687	4744	56.639965
chr7	140435678	140435751	.	.	2215	4017	55.14065
chr7	140435762	140435819	.	.	5733	9498	60.360073
chr7	140526047	140526244	.	.	2180	4237	51.4515
chr7	142044562	142044779	.	.	1653	3350	49.343285
chr7	142720700	142721113	.	.	2626	5354	49.04744
chr7	142721983	142722339	.	.	2174	4357	49.896717
chr7	142722507	142722660	.	.	1879	3560	52.780895
chr7	146248584	146248826	.	.	4059	7674	52.892887
chr7	148885316	148885424	.	.	2708	4605	58.805645
chr7	148964002	148964171	.	.	2822	5449	51.789318
chr7	149173325	149173386	.	.	1881	3543	53.090603
chr7	149190926	149191357	.	.	7788	15326	50.815605
chr7	149423490	149423580	.	.	2881	4965	58.026184
chr7	149459470	149459511	.	.	2535	4435	57.158966
chr7	149621185	149621246	.	.	2374	4394	54.028217
chr7	149787403	149787515	.	.	2916	4862	59.97532
chr7	149787721	149787897	.	.	3405	6811	49.99266
chr7	149790545	149790661	.	.	3389	6680	50.733532
chr7	150049504	150049582	.	.	1931	3482	55.45663
chr7	150450084	150450167	.	.	1907	3468	54.98847
chr7	151008593	151008706	.	.	3109	5635	55.173027
chr7	151114627	151114688	.	.	1710	3086	55.411537
chr7	151115794	151115840	.	.	1932	3265	59.173046
chr7	151169017	151169399	.	.	2068	3483	59.3741
chr7	151174757	151174846	.	.	4111	7643	53.78778
chr7	151246165	151246342	.	.	2235	3893	57.410736
chr7	151727781	151727979	.	.	1747	3099	56.373024
chr7	152145248	152145407	.	.	2271	4216	53.866226
chr7	152678094	152678213	.	.	2019	3462	58.31889
chr7	152690440	152690473	.	.	1801	3127	57.59514
chr7	152823557	152823688	.	.	1951	3358	58.100056
chr7	153749699	153749785	.	.	2247	3732	60.209007
chr7	153985085	153986065	.	.	2568	4215	60.92527
chr7	154892709	154892745	.	.	2626	5314	49.416634
chr7	155071103	155071199	.	.	3768	6756	55.772644
chr7	155071261	155071314	.	.	2256	3788	59.556496
chr7	155071347	155071466	.	.	4745	8196	57.894093
chr7	155349764	155349850	.	.	2152	3945	54.550064
chr7	155350746	155350800	.	.	2931	4722	62.071156
chr7	155382814	155383278	.	.	2062	3776	54.60805
chr7	155426847	155427272	.	.	2294	4004	57.292706
chr7	155540677	155540792	.	.	1985	3355	59.165424
chr7	155545310	155545519	.	.	1870	3508	53.30673
chr7	155796652	155796702	.	.	1743	3527	49.41877
chr7	156607370	156607433	.	.	3552	6204	57.253384
chr7	156613147	156613297	.	.	1987	3711	53.543518
chr7	156650176	156650221	.	.	2038	3697	55.12578
chr7	156942698	156942772	.	.	2615	4747	55.087425
chr7	156942844	156942970	.	.	5250	9342	56.197815
chr7	156943115	156943171	.	.	2047	3610	56.7036
chr7	156948778	156948844	.	.	3532	6400	55.1875
chr7	156951047	156951103	.	.	2063	3427	60.198425
chr7	157049829	157049978	.	.	1922	3641	52.787697
chr7	157137839	157137859	.	.	1995	3914	50.970875
chr7	157277212	157277285	.	.	1746	3491	50.014324
chr7	157279191	157279228	.	.	2428	4252	57.10254
chr7	157300112	157300148	.	.	2080	3576	58.16555
chr7	157300189	157300227	.	.	1804	3697	48.796318
chr7	157338612	157338630	.	.	1797	3663	49.058147
chr7	157436398	157437014	.	.	3438	6009	57.214176
chr7	157526602	157526685	.	.	2042	3629	56.268944
chr7	157576566	157576616	.	.	3677	8154	45.094433
chr7	157585929	157586280	.	.	2106	3679	57.243816
chr7	157612549	157612618	.	.	2236	4341	51.50887
chr7	157613814	157613882	.	.	3180	5909	53.81621
chr7	157769982	157770059	.	.	2785	4731	58.86705
chr7	157943295	157943531	.	.	1431	2736	52.302628
chr7	158015675	158015892	.	.	2670	4645	57.481163
chr7	158016692	158017100	.	.	3931	6897	56.995796
chr7	158023508	158023643	.	.	1703	3238	52.594196
chr7	158064459	158064602	.	.	1690	3084	54.79896
chr7	158088580	158089882	.	.	362	615	58.861786
chr7	158164330	158164407	.	.	2119	3628	58.406837
chr7	158164522	158164546	.	.	1104	1992	55.421684
chr7	158326319	158326455	.	.	2230	3631	61.41559
chr7	158569591	158569621	.	.	2430	3865	62.871925
chr7	158569653	158569694	.	.	2948	6038	48.824112
chr7	158738167	158738243	.	.	2315	3834	60.380806
chr7	158862717	158862891	.	.	3053	5858	52.116764
chr7	158958764	158958834	.	.	1584	3342	47.396767
chr7	158973559	158973722	.	.	6187	10762	57.48931
chr7	158996866	158996949	.	.	3294	6041	54.527397
chr7	158997320	158997416	.	.	1779	3840	46.328125
chr7	159031367	159031445	.	.	1980	3532	56.05889
chr7	159112579	159112649	.	.	3526	5478	64.366554
chr8	90321	90382	.	.	704	1376	51.162792
chr8	90583	90608	.	.	455	957	47.54441
chr8	90623	90643	.	.	715	1397	51.181103
chr8	103708	104389	.	.	371	600	61.833336
chr8	266577	266773	.	.	5281	10029	52.657295
chr8	388469	388540	.	.	1945	3881	50.115948
chr8	579908	580021	.	.	3424	6661	51.403694
chr8	629846	630453	.	.	3445	6560	52.515244
chr8	636241	636449	.	.	3084	5767	53.47668
chr8	652185	652310	.	.	2095	4138	50.628323
chr8	687649	687682	.	.	2787	4389	63.49966
chr8	687706	687748	.	.	3142	5752	54.62448
chr8	724152	724502	.	.	5766	10517	54.82552
chr8	724521	724623	.	.	2294	4583	50.05455
chr8	893546	894099	.	.	8596	16394	52.43382
chr8	923109	923275	.	.	2147	3514	61.09846
chr8	946849	946922	.	.	1966	3833	51.29142
chr8	990708	992275	.	.	10412	18592	56.002583
chr8	1373019	1373561	.	.	21044	39396	53.41659
chr8	1417055	1417132	.	.	2076	3278	63.3313
chr8	1482959	1483011	.	.	2439	4352	56.043198
chr8	1670185	1670286	.	.	2362	3920	60.255104
chr8	1824592	1824703	.	.	2428	4091	59.349792
chr8	1897480	1897584	.	.	2071	3944	52.510143
chr8	1994008	1994090	.	.	1975	3392	58.22524
chr8	2002656	2002671	.	.	1887	3469	54.39608
chr8	3148230	3148518	.	.	2032	3538	57.433575
chr8	4381264	4381604	.	.	1713	3479	49.238285
chr8	4787229	4787336	.	.	2831	5171	54.747627
chr8	6561916	6562049	.	.	4546	8160	55.710785
chr8	7231275	7231426	.	.	1886	3586	52.593414
chr8	7689844	7689995	.	.	663	1363	48.6427
chr8	8702998	8703043	.	.	2021	3728	54.211372
chr8	8892378	8892466	.	.	1857	3735	49.718876
chr8	9003793	9004009	.	.	1914	3594	53.25543
chr8	10065609	10065744	.	.	1964	3831	51.26599
chr8	10563662	10563839	.	.	2301	4224	54.47443
chr8	10581110	10581295	.	.	1807	3298	54.790783
chr8	10626367	10626446	.	.	1998	3568	55.99776
chr8	10631696	10631760	.	.	2248	3703	60.707535
chr8	10660590	10660791	.	.	2303	4361	52.808987
chr8	10851904	10851982	.	.	3320	5513	60.2213
chr8	10915893	10916132	.	.	2883	4840	59.566116
chr8	10965716	10965778	.	.	2018	3869	52.158184
chr8	11759629	11759903	.	.	3219	5855	54.97865
chr8	12526069	12526171	.	.	3594	6509	55.215855
chr8	13870140	13871086	.	.	1957	3485	56.15495
chr8	14478952	14479194	.	.	2741	5223	52.479416
chr8	14479343	14479539	.	.	2539	4425	57.378532
chr8	16328092	16328319	.	.	2640	4625	57.081078
chr8	17002474	17002635	.	.	2381	4485	53.08807
chr8	17676407	17676461	.	.	2007	3488	57.54014
chr8	18886788	18887211	.	.	4577	7988	57.298447
chr8	19602484	19602545	.	.	2800	5293	52.90006
chr8	19682954	19683223	.	.	2701	5310	50.866287
chr8	20235856	20236016	.	.	2148	3544	60.60948
chr8	20405895	20406063	.	.	2374	4452	53.32435
chr8	21912209	21912228	.	.	2183	3693	59.11183
chr8	22025195	22025274	.	.	3120	6275	49.721115
chr8	22025295	22025371	.	.	2545	4715	53.976673
chr8	22046268	22046481	.	.	1666	3285	50.715374
chr8	22086346	22086423	.	.	2636	4211	62.59796
chr8	22139517	22139662	.	.	1739	3044	57.128777
chr8	22626944	22627182	.	.	2344	4140	56.618355
chr8	22628402	22628583	.	.	3535	6119	57.770878
chr8	23071062	23071100	.	.	2246	4661	48.187084
chr8	23071124	23071244	.	.	4962	9189	53.999348
chr8	23304624	23304713	.	.	2040	3535	57.708626
chr8	23532537	23532614	.	.	1748	3421	51.096172
chr8	23538715	23538827	.	.	2033	3701	54.9311
chr8	23984531	23984637	.	.	2501	3986	62.744606
chr8	24943111	24943159	.	.	1988	3696	53.78788
chr8	24943250	24943311	.	.	2911	5611	51.880234
chr8	24954249	24954520	.	.	2325	3790	61.34565
chr8	25848640	25848951	.	.	2385	4235	56.31641
chr8	25954690	25954764	.	.	2116	3710	57.03504
chr8	26190233	26190300	.	.	2287	4000	57.175
chr8	27362721	27362840	.	.	1786	3322	53.762794
chr8	28215774	28215915	.	.	2220	3705	59.91903
chr8	28769874	28770016	.	.	4076	7355	55.41808
chr8	28770136	28770183	.	.	2106	3758	56.040447
chr8	28776076	28776211	.	.	1963	3659	53.648537
chr8	33632933	33633126	.	.	4023	7176	56.061874
chr8	35642963	35643316	.	.	2076	3628	57.22161
chr8	37225626	37225800	.	.	1629	3385	48.124077
chr8	37452735	37453207	.	.	4153	7525	55.18937
chr8	37493165	37493246	.	.	2060	3567	57.751614
chr8	37493283	37493538	.	.	3603	6173	58.36708
chr8	37748395	37748569	.	.	2145	3778	56.77607
chr8	37814662	37814839	.	.	2462	4796	51.334446
chr8	37820635	37820805	.	.	2073	3562	58.19764
chr8	37841573	37841644	.	.	3803	7238	52.542137
chr8	37841667	37842349	.	.	33466	57068	58.642323
chr8	37842378	37842462	.	.	3663	5783	63.340824
chr8	38429861	38429898	.	.	2089	3567	58.56462
chr8	38651172	38651215	.	.	2901	5254	55.215073
chr8	39415604	39415647	.	.	552	1208	45.695366
chr8	41161487	41162275	.	.	1723	3208	53.709476
chr8	41651544	41651786	.	.	3969	6777	58.565735
chr8	41736283	41736607	.	.	4732	8838	53.541523
chr8	41798419	41798465	.	.	2388	4401	54.2604
chr8	43246543	43246588	.	.	1958	3735	52.423023
chr8	43276304	43276327	.	.	1925	3649	52.75418
chr8	43277246	43277334	.	.	4590	8787	52.23626
chr8	43333428	43334769	.	.	2124	3681	57.701714
chr8	43663322	43664122	.	.	2319	4214	55.030846
chr8	43846331	43846903	.	.	1847	3443	53.645073
chr8	46012621	46013055	.	.	1838	3428	53.617268
chr8	46199946	46200180	.	.	1960	3301	59.375946
chr8	46272944	46273331	.	.	1845	3361	54.894375
chr8	46347687	46348004	.	.	2368	3912	60.5317
chr8	46410186	46410402	.	.	2730	4601	59.334927
chr8	46617509	46617533	.	.	1902	3718	51.15654
chr8	46617634	46617705	.	.	2950	5560	53.057552
chr8	46630916	46632202	.	.	3457	5891	58.682735
chr8	46917369	46917553	.	.	1743	3398	51.29488
chr8	46918287	46918344	.	.	1988	3456	57.523148
chr8	47158655	47158952	.	.	2798	5063	55.26368
chr8	47659683	47660024	.	.	4155	8068	51.499756
chr8	47763349	47763510	.	.	5823	10456	55.690514
chr8	47997597	47997721	.	.	1996	3719	53.67034
chr8	48582344	48582563	.	.	2454	4193	58.526115
chr8	48582606	48582651	.	.	2175	3847	56.537563
chr8	50972904	50973407	.	.	2108	3444	61.207897
chr8	52222245	52222500	.	.	2814	4783	58.833366
chr8	53522531	53522653	.	.	1975	3732	52.92069
chr8	53712395	53712473	.	.	2237	4389	50.96833
chr8	53712490	53712539	.	.	4903	9501	51.605095
chr8	53712552	53712582	.	.	3215	5928	54.234142
chr8	53883351	53883486	.	.	2454	4640	52.887928
chr8	57143522	57143573	.	.	3673	6788	54.11019
chr8	57280169	57280285	.	.	4686	8807	53.207676
chr8	57280477	57280532	.	.	1882	3679	51.155205
chr8	60714086	60714229	.	.	10480	16998	61.654312
chr8	60714299	60714397	.	.	4197	7072	59.346718
chr8	68014439	68014710	.	.	2209	3988	55.391174
chr8	69827039	69827458	.	.	1950	3608	54.046566
chr8	72762112	72762453	.	.	2564	4386	58.458733
chr8	73340952	73341236	.	.	1983	3711	53.43573
chr8	73894917	73894980	.	.	2434	3727	65.30722
chr8	73895055	73895102	.	.	1845	3828	48.197495
chr8	78083879	78084044	.	.	1978	3366	58.76411
chr8	79827184	79827399	.	.	2770	5002	55.377846
chr8	80543182	80543269	.	.	2447	4124	59.335594
chr8	84186660	84187034	.	.	1933	3392	56.98703
chr8	90985876	90986141	.	.	1952	3666	53.246044
chr8	93699889	93699940	.	.	1760	3622	48.591938
chr8	94119835	94120499	.	.	7798	16276	47.911037
chr8	94643129	94643262	.	.	2248	4150	54.16868
chr8	95181082	95181212	.	.	2098	3571	58.751053
chr8	95693464	95693593	.	.	2269	4516	50.24358
chr8	97446443	97446546	.	.	2262	3800	59.526318
chr8	98972608	98972637	.	.	2283	4204	54.305424
chr8	100336374	100336519	.	.	2926	5306	55.14512
chr8	100502314	100502526	.	.	1938	3912	49.539875
chr8	100666618	100666730	.	.	1899	3650	52.027397
chr8	100948625	100948726	.	.	2603	4146	62.78341
chr8	101891816	101891945	.	.	4193	7437	56.38026
chr8	103020584	103020648	.	.	1842	3321	55.46522
chr8	103146262	103146557	.	.	2111	3794	55.640484
chr8	104367453	104367698	.	.	9571	19755	48.448494
chr8	105321698	105321788	.	.	1814	3750	48.373333
chr8	110202860	110202893	.	.	1779	3287	54.1223
chr8	110202987	110203083	.	.	1644	3326	49.42874
chr8	112082279	112082415	.	.	1961	3707	52.89992
chr8	112082440	112082697	.	.	2686	5057	53.1145
chr8	123207289	123207335	.	.	2753	5259	52.34836
chr8	127793922	127793957	.	.	2420	4344	55.709023
chr8	130357220	130357367	.	.	3034	5797	52.337414
chr8	133054778	133054999	.	.	2395	4400	54.43182
chr8	135056332	135056416	.	.	2185	3827	57.09433
chr8	138520171	138520847	.	.	1864	3438	54.21757
chr8	139889655	139890000	.	.	4361	7763	56.176735
chr8	140048739	140048873	.	.	2106	3933	53.546913
chr8	140049090	140049333	.	.	2142	3948	54.255318
chr8	140098160	140098200	.	.	2003	3542	56.549973
chr8	140098240	140099907	.	.	39465	78148	50.50033
chr8	140099962	140100981	.	.	25693	48719	52.73712
chr8	140150639	140150815	.	.	2012	3514	57.256687
chr8	141075739	141075823	.	.	1993	3409	58.462894
chr8	141210842	141210947	.	.	1840	3320	55.421684
chr8	141212370	141212436	.	.	1957	3282	59.628277
chr8	141243331	141243501	.	.	2078	3884	53.501545
chr8	141278343	141278418	.	.	2303	4159	55.37389
chr8	141406173	141406413	.	.	3498	5607	62.386303
chr8	141519484	141519583	.	.	1628	3231	50.386875
chr8	141609255	141609372	.	.	2888	4955	58.28456
chr8	141666281	141666343	.	.	2073	3438	60.296684
chr8	141686635	141686695	.	.	2170	3681	58.95137
chr8	141738222	141738256	.	.	2047	3374	60.669827
chr8	142200138	142200182	.	.	1921	3488	55.074543
chr8	142235179	142235291	.	.	2332	4209	55.405087
chr8	142326291	142326385	.	.	2279	4160	54.783653
chr8	142326505	142326580	.	.	2321	4045	57.37948
chr8	142326621	142326686	.	.	2093	3451	60.649086
chr8	142465276	142465475	.	.	2980	5048	59.03328
chr8	142500202	142500295	.	.	3902	7022	55.56821
chr8	142567226	142567289	.	.	2189	3547	61.714127
chr8	142621948	142622284	.	.	6457	11990	53.853214
chr8	142969143	142969302	.	.	1766	3211	54.998444
chr8	143038775	143038847	.	.	2657	4267	62.268574
chr8	143038901	143039067	.	.	2656	4894	54.270535
chr8	143039199	143039313	.	.	2951	4976	59.30466
chr8	143140664	143140729	.	.	1826	3452	52.89687
chr8	143140833	143141038	.	.	3998	7470	53.520752
chr8	143189575	143189790	.	.	2182	4154	52.527683
chr8	143278584	143278671	.	.	1835	3970	46.22166
chr8	143279070	143279333	.	.	8659	16469	52.577568
chr8	143287702	143287853	.	.	2007	3928	51.094704
chr8	143289317	143289383	.	.	2484	4949	50.191956
chr8	143289655	143289703	.	.	1654	3564	46.40853
chr8	143420488	143420648	.	.	4190	7702	54.40145
chr8	143570824	143570916	.	.	1772	3423	51.767456
chr8	143707225	143707244	.	.	1929	3209	60.112183
chr8	143707379	143707472	.	.	6935	12886	53.818096
